,user_id,converted,event,datetime
5,U_608785776862,1,add_to_cart,2018-09-03 21:32:06
4,U_608785776862,1,click_article_after_search,2018-09-04 03:49:29
10,U_608785776862,1,apply_filter,2018-09-04 07:12:30
14,U_608785776862,1,apply_filter,2018-09-04 11:40:07
9,U_608785776862,1,add_to_cart,2018-09-04 19:54:11
6,U_608785776862,1,apply_filter,2018-09-04 21:26:21
7,U_628289020740,1,search,2018-09-01 14:20:36
3,U_628289020740,1,search,2018-09-01 14:51:52
12,U_628289020740,1,search,2018-09-01 14:58:40
1,U_628289020740,1,search,2018-09-01 15:18:09
17,U_628289020740,1,search,2018-09-01 16:19:37
43,U_628289020740,1,click_article_after_search,2018-09-01 16:47:38
36,U_628289020740,1,search,2018-09-01 19:27:21
33,U_628289020740,1,search,2018-09-01 19:31:22
40,U_628289020740,1,click_article_after_search,2018-09-01 20:12:17
39,U_628289020740,1,click_article_after_search,2018-09-01 21:44:23
38,U_628289020740,1,click_article_after_search,2018-09-01 21:45:39
20,U_628289020740,1,search,2018-09-01 22:40:18
41,U_628289020740,1,click_article_after_search,2018-09-01 23:54:31
11,U_628289020740,1,search,2018-09-02 00:40:21
45,U_628289020740,1,click_article_after_search,2018-09-02 08:40:57
22,U_628289020740,1,search,2018-09-02 10:05:09
34,U_628289020740,1,search,2018-09-02 13:17:45
37,U_628289020740,1,search,2018-09-02 14:13:25
13,U_628289020740,1,search,2018-09-02 17:13:50
27,U_628289020740,1,search,2018-09-02 18:32:33
16,U_628289020740,1,search,2018-09-02 19:10:08
18,U_628289020740,1,search,2018-09-02 19:32:29
26,U_628289020740,1,search,2018-09-02 20:19:46
2,U_628289020740,1,search,2018-09-02 22:39:19
15,U_628289020740,1,search,2018-09-03 01:34:43
50,U_628289020740,1,click_article_after_search,2018-09-03 01:35:31
0,U_628289020740,1,search,2018-09-03 02:46:21
8,U_628289020740,1,search,2018-09-03 03:25:29
32,U_628289020740,1,search,2018-09-03 03:36:00
47,U_628289020740,1,click_article_after_search,2018-09-03 07:48:44
49,U_628289020740,1,click_article_after_search,2018-09-03 08:09:15
42,U_628289020740,1,click_article_after_search,2018-09-03 10:26:18
19,U_628289020740,1,search,2018-09-03 18:43:45
5,U_628289020740,1,search,2018-09-03 21:32:06
35,U_628289020740,1,search,2018-09-03 22:54:30
46,U_628289020740,1,click_article_after_search,2018-09-03 23:34:16
23,U_628289020740,1,search,2018-09-03 23:57:23
24,U_628289020740,1,search,2018-09-04 02:14:36
31,U_628289020740,1,search,2018-09-04 03:30:56
48,U_628289020740,1,click_article_after_search,2018-09-04 03:32:03
4,U_628289020740,1,search,2018-09-04 03:49:29
10,U_628289020740,1,search,2018-09-04 07:12:30
28,U_628289020740,1,search,2018-09-04 07:28:46
29,U_628289020740,1,search,2018-09-04 10:46:34
30,U_628289020740,1,search,2018-09-04 11:13:26
14,U_628289020740,1,search,2018-09-04 11:40:07
25,U_628289020740,1,search,2018-09-04 14:24:39
9,U_628289020740,1,search,2018-09-04 19:54:11
6,U_628289020740,1,search,2018-09-04 21:26:21
44,U_628289020740,1,click_article_after_search,2018-09-04 22:07:27
21,U_628289020740,1,search,2018-09-04 23:28:06
7,U_628774270398,1,search,2018-09-01 14:20:36
3,U_628774270398,1,search,2018-09-01 14:51:52
12,U_628774270398,1,search,2018-09-01 14:58:40
1,U_628774270398,1,search,2018-09-01 15:18:09
17,U_628774270398,1,search,2018-09-01 16:19:37
43,U_628774270398,1,click_article_after_search,2018-09-01 16:47:38
36,U_628774270398,1,click_article_after_search,2018-09-01 19:27:21
33,U_628774270398,1,click_article_after_search,2018-09-01 19:31:22
40,U_628774270398,1,click_article_after_search,2018-09-01 20:12:17
39,U_628774270398,1,click_article_after_search,2018-09-01 21:44:23
38,U_628774270398,1,click_article_after_search,2018-09-01 21:45:39
20,U_628774270398,1,search,2018-09-01 22:40:18
41,U_628774270398,1,click_article_after_search,2018-09-01 23:54:31
11,U_628774270398,1,search,2018-09-02 00:40:21
45,U_628774270398,1,click_article_after_search,2018-09-02 08:40:57
22,U_628774270398,1,search,2018-09-02 10:05:09
34,U_628774270398,1,click_article_after_search,2018-09-02 13:17:45
37,U_628774270398,1,click_article_after_search,2018-09-02 14:13:25
13,U_628774270398,1,search,2018-09-02 17:13:50
27,U_628774270398,1,click_article_after_search,2018-09-02 18:32:33
16,U_628774270398,1,search,2018-09-02 19:10:08
18,U_628774270398,1,search,2018-09-02 19:32:29
26,U_628774270398,1,click_article_after_search,2018-09-02 20:19:46
2,U_628774270398,1,search,2018-09-02 22:39:19
15,U_628774270398,1,search,2018-09-03 01:34:43
0,U_628774270398,1,search,2018-09-03 02:46:21
8,U_628774270398,1,search,2018-09-03 03:25:29
32,U_628774270398,1,click_article_after_search,2018-09-03 03:36:00
42,U_628774270398,1,click_article_after_search,2018-09-03 10:26:18
19,U_628774270398,1,search,2018-09-03 18:43:45
5,U_628774270398,1,search,2018-09-03 21:32:06
35,U_628774270398,1,click_article_after_search,2018-09-03 22:54:30
46,U_628774270398,1,click_article_after_search,2018-09-03 23:34:16
23,U_628774270398,1,search,2018-09-03 23:57:23
24,U_628774270398,1,click_article_after_search,2018-09-04 02:14:36
31,U_628774270398,1,click_article_after_search,2018-09-04 03:30:56
4,U_628774270398,1,search,2018-09-04 03:49:29
10,U_628774270398,1,search,2018-09-04 07:12:30
28,U_628774270398,1,click_article_after_search,2018-09-04 07:28:46
29,U_628774270398,1,click_article_after_search,2018-09-04 10:46:34
30,U_628774270398,1,click_article_after_search,2018-09-04 11:13:26
14,U_628774270398,1,search,2018-09-04 11:40:07
25,U_628774270398,1,click_article_after_search,2018-09-04 14:24:39
9,U_628774270398,1,search,2018-09-04 19:54:11
6,U_628774270398,1,search,2018-09-04 21:26:21
44,U_628774270398,1,click_article_after_search,2018-09-04 22:07:27
21,U_628774270398,1,search,2018-09-04 23:28:06
7,U_630660161093,0,search,2018-09-01 14:20:36
3,U_630660161093,0,search,2018-09-01 14:51:52
12,U_630660161093,0,search,2018-09-01 14:58:40
1,U_630660161093,0,search,2018-09-01 15:18:09
17,U_630660161093,0,search,2018-09-01 16:19:37
36,U_630660161093,0,click_article_after_search,2018-09-01 19:27:21
33,U_630660161093,0,click_article_after_search,2018-09-01 19:31:22
40,U_630660161093,0,click_article_after_search,2018-09-01 20:12:17
39,U_630660161093,0,click_article_after_search,2018-09-01 21:44:23
38,U_630660161093,0,click_article_after_search,2018-09-01 21:45:39
20,U_630660161093,0,search,2018-09-01 22:40:18
41,U_630660161093,0,click_article_after_search,2018-09-01 23:54:31
11,U_630660161093,0,search,2018-09-02 00:40:21
22,U_630660161093,0,search,2018-09-02 10:05:09
34,U_630660161093,0,click_article_after_search,2018-09-02 13:17:45
37,U_630660161093,0,click_article_after_search,2018-09-02 14:13:25
13,U_630660161093,0,search,2018-09-02 17:13:50
27,U_630660161093,0,search,2018-09-02 18:32:33
16,U_630660161093,0,search,2018-09-02 19:10:08
18,U_630660161093,0,search,2018-09-02 19:32:29
26,U_630660161093,0,search,2018-09-02 20:19:46
2,U_630660161093,0,search,2018-09-02 22:39:19
15,U_630660161093,0,search,2018-09-03 01:34:43
0,U_630660161093,0,search,2018-09-03 02:46:21
8,U_630660161093,0,search,2018-09-03 03:25:29
32,U_630660161093,0,click_article_after_search,2018-09-03 03:36:00
42,U_630660161093,0,click_article_after_search,2018-09-03 10:26:18
19,U_630660161093,0,search,2018-09-03 18:43:45
5,U_630660161093,0,search,2018-09-03 21:32:06
35,U_630660161093,0,click_article_after_search,2018-09-03 22:54:30
23,U_630660161093,0,search,2018-09-03 23:57:23
24,U_630660161093,0,search,2018-09-04 02:14:36
31,U_630660161093,0,click_article_after_search,2018-09-04 03:30:56
4,U_630660161093,0,search,2018-09-04 03:49:29
10,U_630660161093,0,search,2018-09-04 07:12:30
28,U_630660161093,0,search,2018-09-04 07:28:46
29,U_630660161093,0,click_article_after_search,2018-09-04 10:46:34
30,U_630660161093,0,click_article_after_search,2018-09-04 11:13:26
14,U_630660161093,0,search,2018-09-04 11:40:07
25,U_630660161093,0,search,2018-09-04 14:24:39
9,U_630660161093,0,search,2018-09-04 19:54:11
6,U_630660161093,0,search,2018-09-04 21:26:21
21,U_630660161093,0,search,2018-09-04 23:28:06
7,U_641482554443,0,search,2018-09-01 14:20:36
3,U_641482554443,0,search,2018-09-01 14:51:52
12,U_641482554443,0,search,2018-09-01 14:58:40
1,U_641482554443,0,search,2018-09-01 15:18:09
17,U_641482554443,0,search,2018-09-01 16:19:37
36,U_641482554443,0,click_article_after_search,2018-09-01 19:27:21
33,U_641482554443,0,search,2018-09-01 19:31:22
20,U_641482554443,0,search,2018-09-01 22:40:18
11,U_641482554443,0,search,2018-09-02 00:40:21
22,U_641482554443,0,search,2018-09-02 10:05:09
34,U_641482554443,0,search,2018-09-02 13:17:45
37,U_641482554443,0,click_article_after_search,2018-09-02 14:13:25
13,U_641482554443,0,search,2018-09-02 17:13:50
27,U_641482554443,0,search,2018-09-02 18:32:33
16,U_641482554443,0,search,2018-09-02 19:10:08
18,U_641482554443,0,search,2018-09-02 19:32:29
26,U_641482554443,0,search,2018-09-02 20:19:46
2,U_641482554443,0,search,2018-09-02 22:39:19
15,U_641482554443,0,search,2018-09-03 01:34:43
0,U_641482554443,0,search,2018-09-03 02:46:21
8,U_641482554443,0,search,2018-09-03 03:25:29
32,U_641482554443,0,search,2018-09-03 03:36:00
19,U_641482554443,0,search,2018-09-03 18:43:45
5,U_641482554443,0,search,2018-09-03 21:32:06
35,U_641482554443,0,search,2018-09-03 22:54:30
23,U_641482554443,0,search,2018-09-03 23:57:23
24,U_641482554443,0,search,2018-09-04 02:14:36
31,U_641482554443,0,search,2018-09-04 03:30:56
4,U_641482554443,0,search,2018-09-04 03:49:29
10,U_641482554443,0,search,2018-09-04 07:12:30
28,U_641482554443,0,search,2018-09-04 07:28:46
29,U_641482554443,0,search,2018-09-04 10:46:34
30,U_641482554443,0,search,2018-09-04 11:13:26
14,U_641482554443,0,search,2018-09-04 11:40:07
25,U_641482554443,0,search,2018-09-04 14:24:39
9,U_641482554443,0,search,2018-09-04 19:54:11
6,U_641482554443,0,search,2018-09-04 21:26:21
21,U_641482554443,0,search,2018-09-04 23:28:06
7,U_647597641760,0,search,2018-09-01 14:20:36
3,U_647597641760,0,search,2018-09-01 14:51:52
12,U_647597641760,0,search,2018-09-01 14:58:40
1,U_647597641760,0,search,2018-09-01 15:18:09
17,U_647597641760,0,search,2018-09-01 16:19:37
43,U_647597641760,0,apply_filter,2018-09-01 16:47:38
36,U_647597641760,0,apply_filter,2018-09-01 19:27:21
33,U_647597641760,0,apply_filter,2018-09-01 19:31:22
40,U_647597641760,0,click_article_after_search,2018-09-01 20:12:17
39,U_647597641760,0,apply_filter,2018-09-01 21:44:23
38,U_647597641760,0,apply_filter,2018-09-01 21:45:39
20,U_647597641760,0,search,2018-09-01 22:40:18
41,U_647597641760,0,apply_filter,2018-09-01 23:54:31
11,U_647597641760,0,search,2018-09-02 00:40:21
22,U_647597641760,0,search,2018-09-02 10:05:09
34,U_647597641760,0,apply_filter,2018-09-02 13:17:45
37,U_647597641760,0,apply_filter,2018-09-02 14:13:25
13,U_647597641760,0,search,2018-09-02 17:13:50
27,U_647597641760,0,search,2018-09-02 18:32:33
16,U_647597641760,0,search,2018-09-02 19:10:08
18,U_647597641760,0,search,2018-09-02 19:32:29
26,U_647597641760,0,search,2018-09-02 20:19:46
2,U_647597641760,0,search,2018-09-02 22:39:19
15,U_647597641760,0,search,2018-09-03 01:34:43
0,U_647597641760,0,search,2018-09-03 02:46:21
8,U_647597641760,0,search,2018-09-03 03:25:29
32,U_647597641760,0,apply_filter,2018-09-03 03:36:00
42,U_647597641760,0,apply_filter,2018-09-03 10:26:18
19,U_647597641760,0,search,2018-09-03 18:43:45
5,U_647597641760,0,search,2018-09-03 21:32:06
35,U_647597641760,0,apply_filter,2018-09-03 22:54:30
23,U_647597641760,0,search,2018-09-03 23:57:23
24,U_647597641760,0,search,2018-09-04 02:14:36
31,U_647597641760,0,apply_filter,2018-09-04 03:30:56
4,U_647597641760,0,search,2018-09-04 03:49:29
10,U_647597641760,0,search,2018-09-04 07:12:30
28,U_647597641760,0,search,2018-09-04 07:28:46
29,U_647597641760,0,search,2018-09-04 10:46:34
30,U_647597641760,0,search,2018-09-04 11:13:26
14,U_647597641760,0,search,2018-09-04 11:40:07
25,U_647597641760,0,search,2018-09-04 14:24:39
9,U_647597641760,0,search,2018-09-04 19:54:11
6,U_647597641760,0,search,2018-09-04 21:26:21
21,U_647597641760,0,search,2018-09-04 23:28:06
7,U_651108242998,0,search,2018-09-01 14:20:36
3,U_651108242998,0,search,2018-09-01 14:51:52
12,U_651108242998,0,search,2018-09-01 14:58:40
1,U_651108242998,0,search,2018-09-01 15:18:09
17,U_651108242998,0,search,2018-09-01 16:19:37
36,U_651108242998,0,see_rarities,2018-09-01 19:27:21
33,U_651108242998,0,search,2018-09-01 19:31:22
20,U_651108242998,0,search,2018-09-01 22:40:18
11,U_651108242998,0,search,2018-09-02 00:40:21
22,U_651108242998,0,search,2018-09-02 10:05:09
34,U_651108242998,0,search,2018-09-02 13:17:45
13,U_651108242998,0,search,2018-09-02 17:13:50
27,U_651108242998,0,search,2018-09-02 18:32:33
16,U_651108242998,0,search,2018-09-02 19:10:08
18,U_651108242998,0,search,2018-09-02 19:32:29
26,U_651108242998,0,search,2018-09-02 20:19:46
2,U_651108242998,0,search,2018-09-02 22:39:19
15,U_651108242998,0,search,2018-09-03 01:34:43
0,U_651108242998,0,search,2018-09-03 02:46:21
8,U_651108242998,0,search,2018-09-03 03:25:29
32,U_651108242998,0,search,2018-09-03 03:36:00
19,U_651108242998,0,search,2018-09-03 18:43:45
5,U_651108242998,0,search,2018-09-03 21:32:06
35,U_651108242998,0,search,2018-09-03 22:54:30
23,U_651108242998,0,search,2018-09-03 23:57:23
24,U_651108242998,0,search,2018-09-04 02:14:36
31,U_651108242998,0,search,2018-09-04 03:30:56
4,U_651108242998,0,search,2018-09-04 03:49:29
10,U_651108242998,0,search,2018-09-04 07:12:30
28,U_651108242998,0,search,2018-09-04 07:28:46
29,U_651108242998,0,search,2018-09-04 10:46:34
30,U_651108242998,0,search,2018-09-04 11:13:26
14,U_651108242998,0,search,2018-09-04 11:40:07
25,U_651108242998,0,search,2018-09-04 14:24:39
9,U_651108242998,0,search,2018-09-04 19:54:11
6,U_651108242998,0,search,2018-09-04 21:26:21
21,U_651108242998,0,search,2018-09-04 23:28:06
7,U_662548628741,0,search,2018-09-01 14:20:36
3,U_662548628741,0,search,2018-09-01 14:51:52
12,U_662548628741,0,search,2018-09-01 14:58:40
1,U_662548628741,0,search,2018-09-01 15:18:09
17,U_662548628741,0,click_article_after_search,2018-09-01 16:19:37
20,U_662548628741,0,click_article_after_search,2018-09-01 22:40:18
11,U_662548628741,0,search,2018-09-02 00:40:21
22,U_662548628741,0,click_article_after_search,2018-09-02 10:05:09
13,U_662548628741,0,search,2018-09-02 17:13:50
27,U_662548628741,0,click_article_after_search,2018-09-02 18:32:33
16,U_662548628741,0,click_article_after_search,2018-09-02 19:10:08
18,U_662548628741,0,click_article_after_search,2018-09-02 19:32:29
26,U_662548628741,0,click_article_after_search,2018-09-02 20:19:46
2,U_662548628741,0,search,2018-09-02 22:39:19
15,U_662548628741,0,click_article_after_search,2018-09-03 01:34:43
0,U_662548628741,0,search,2018-09-03 02:46:21
8,U_662548628741,0,search,2018-09-03 03:25:29
19,U_662548628741,0,click_article_after_search,2018-09-03 18:43:45
5,U_662548628741,0,search,2018-09-03 21:32:06
23,U_662548628741,0,click_article_after_search,2018-09-03 23:57:23
24,U_662548628741,0,click_article_after_search,2018-09-04 02:14:36
4,U_662548628741,0,search,2018-09-04 03:49:29
10,U_662548628741,0,search,2018-09-04 07:12:30
28,U_662548628741,0,click_article_after_search,2018-09-04 07:28:46
14,U_662548628741,0,click_article_after_search,2018-09-04 11:40:07
25,U_662548628741,0,click_article_after_search,2018-09-04 14:24:39
9,U_662548628741,0,search,2018-09-04 19:54:11
6,U_662548628741,0,search,2018-09-04 21:26:21
21,U_662548628741,0,click_article_after_search,2018-09-04 23:28:06
7,U_666410465326,0,apply_filter,2018-09-01 14:20:36
3,U_666410465326,0,search,2018-09-01 14:51:52
12,U_666410465326,0,apply_filter,2018-09-01 14:58:40
1,U_666410465326,0,search,2018-09-01 15:18:09
17,U_666410465326,0,apply_filter,2018-09-01 16:19:37
20,U_666410465326,0,apply_filter,2018-09-01 22:40:18
11,U_666410465326,0,apply_filter,2018-09-02 00:40:21
22,U_666410465326,0,apply_filter,2018-09-02 10:05:09
13,U_666410465326,0,apply_filter,2018-09-02 17:13:50
16,U_666410465326,0,apply_filter,2018-09-02 19:10:08
18,U_666410465326,0,apply_filter,2018-09-02 19:32:29
2,U_666410465326,0,search,2018-09-02 22:39:19
15,U_666410465326,0,apply_filter,2018-09-03 01:34:43
0,U_666410465326,0,search,2018-09-03 02:46:21
8,U_666410465326,0,apply_filter,2018-09-03 03:25:29
19,U_666410465326,0,apply_filter,2018-09-03 18:43:45
5,U_666410465326,0,add_to_cart,2018-09-03 21:32:06
4,U_666410465326,0,search,2018-09-04 03:49:29
10,U_666410465326,0,apply_filter,2018-09-04 07:12:30
14,U_666410465326,0,apply_filter,2018-09-04 11:40:07
9,U_666410465326,0,add_to_cart,2018-09-04 19:54:11
6,U_666410465326,0,apply_filter,2018-09-04 21:26:21
21,U_666410465326,0,add_to_cart,2018-09-04 23:28:06
7,U_666817286338,0,search,2018-09-01 14:20:36
3,U_666817286338,0,search,2018-09-01 14:51:52
53,U_666817286338,0,click_article_after_search,2018-09-01 14:57:10
12,U_666817286338,0,search,2018-09-01 14:58:40
1,U_666817286338,0,search,2018-09-01 15:18:09
17,U_666817286338,0,search,2018-09-01 16:19:37
43,U_666817286338,0,click_article_after_search,2018-09-01 16:47:38
36,U_666817286338,0,search,2018-09-01 19:27:21
33,U_666817286338,0,search,2018-09-01 19:31:22
40,U_666817286338,0,click_article_after_search,2018-09-01 20:12:17
39,U_666817286338,0,click_article_after_search,2018-09-01 21:44:23
38,U_666817286338,0,click_article_after_search,2018-09-01 21:45:39
20,U_666817286338,0,search,2018-09-01 22:40:18
41,U_666817286338,0,click_article_after_search,2018-09-01 23:54:31
11,U_666817286338,0,search,2018-09-02 00:40:21
52,U_666817286338,0,click_article_after_search,2018-09-02 01:43:43
45,U_666817286338,0,click_article_after_search,2018-09-02 08:40:57
22,U_666817286338,0,search,2018-09-02 10:05:09
34,U_666817286338,0,search,2018-09-02 13:17:45
37,U_666817286338,0,search,2018-09-02 14:13:25
13,U_666817286338,0,search,2018-09-02 17:13:50
54,U_666817286338,0,click_article_after_search,2018-09-02 17:23:57
27,U_666817286338,0,search,2018-09-02 18:32:33
16,U_666817286338,0,search,2018-09-02 19:10:08
18,U_666817286338,0,search,2018-09-02 19:32:29
26,U_666817286338,0,search,2018-09-02 20:19:46
2,U_666817286338,0,search,2018-09-02 22:39:19
15,U_666817286338,0,search,2018-09-03 01:34:43
50,U_666817286338,0,add_to_cart,2018-09-03 01:35:31
0,U_666817286338,0,search,2018-09-03 02:46:21
8,U_666817286338,0,search,2018-09-03 03:25:29
32,U_666817286338,0,search,2018-09-03 03:36:00
47,U_666817286338,0,click_article_after_search,2018-09-03 07:48:44
56,U_666817286338,0,click_article_after_search,2018-09-03 08:00:55
49,U_666817286338,0,add_to_cart,2018-09-03 08:09:15
42,U_666817286338,0,add_to_cart,2018-09-03 10:26:18
55,U_666817286338,0,add_to_cart,2018-09-03 10:44:33
19,U_666817286338,0,search,2018-09-03 18:43:45
5,U_666817286338,0,search,2018-09-03 21:32:06
35,U_666817286338,0,search,2018-09-03 22:54:30
46,U_666817286338,0,click_article_after_search,2018-09-03 23:34:16
23,U_666817286338,0,search,2018-09-03 23:57:23
24,U_666817286338,0,search,2018-09-04 02:14:36
58,U_666817286338,0,click_article_after_search,2018-09-04 02:38:58
31,U_666817286338,0,search,2018-09-04 03:30:56
48,U_666817286338,0,add_to_cart,2018-09-04 03:32:03
4,U_666817286338,0,search,2018-09-04 03:49:29
10,U_666817286338,0,search,2018-09-04 07:12:30
28,U_666817286338,0,search,2018-09-04 07:28:46
29,U_666817286338,0,search,2018-09-04 10:46:34
30,U_666817286338,0,search,2018-09-04 11:13:26
14,U_666817286338,0,search,2018-09-04 11:40:07
25,U_666817286338,0,search,2018-09-04 14:24:39
9,U_666817286338,0,search,2018-09-04 19:54:11
51,U_666817286338,0,click_article_after_search,2018-09-04 20:21:22
6,U_666817286338,0,search,2018-09-04 21:26:21
44,U_666817286338,0,click_article_after_search,2018-09-04 22:07:27
57,U_666817286338,0,click_article_after_search,2018-09-04 23:25:35
21,U_666817286338,0,search,2018-09-04 23:28:06
7,U_670136596601,0,search,2018-09-01 14:20:36
3,U_670136596601,0,search,2018-09-01 14:51:52
12,U_670136596601,0,search,2018-09-01 14:58:40
1,U_670136596601,0,search,2018-09-01 15:18:09
17,U_670136596601,0,search,2018-09-01 16:19:37
33,U_670136596601,0,search,2018-09-01 19:31:22
20,U_670136596601,0,search,2018-09-01 22:40:18
11,U_670136596601,0,search,2018-09-02 00:40:21
22,U_670136596601,0,search,2018-09-02 10:05:09
34,U_670136596601,0,search,2018-09-02 13:17:45
13,U_670136596601,0,search,2018-09-02 17:13:50
27,U_670136596601,0,search,2018-09-02 18:32:33
16,U_670136596601,0,search,2018-09-02 19:10:08
18,U_670136596601,0,search,2018-09-02 19:32:29
26,U_670136596601,0,search,2018-09-02 20:19:46
2,U_670136596601,0,search,2018-09-02 22:39:19
15,U_670136596601,0,search,2018-09-03 01:34:43
0,U_670136596601,0,search,2018-09-03 02:46:21
8,U_670136596601,0,search,2018-09-03 03:25:29
32,U_670136596601,0,search,2018-09-03 03:36:00
19,U_670136596601,0,search,2018-09-03 18:43:45
5,U_670136596601,0,search,2018-09-03 21:32:06
35,U_670136596601,0,see_rarities,2018-09-03 22:54:30
23,U_670136596601,0,search,2018-09-03 23:57:23
24,U_670136596601,0,search,2018-09-04 02:14:36
31,U_670136596601,0,search,2018-09-04 03:30:56
4,U_670136596601,0,search,2018-09-04 03:49:29
10,U_670136596601,0,search,2018-09-04 07:12:30
28,U_670136596601,0,search,2018-09-04 07:28:46
29,U_670136596601,0,search,2018-09-04 10:46:34
30,U_670136596601,0,search,2018-09-04 11:13:26
14,U_670136596601,0,search,2018-09-04 11:40:07
25,U_670136596601,0,search,2018-09-04 14:24:39
9,U_670136596601,0,search,2018-09-04 19:54:11
6,U_670136596601,0,search,2018-09-04 21:26:21
21,U_670136596601,0,search,2018-09-04 23:28:06
7,U_670975162313,0,click_article_after_search,2018-09-01 14:20:36
3,U_670975162313,0,search,2018-09-01 14:51:52
12,U_670975162313,0,click_article_after_search,2018-09-01 14:58:40
1,U_670975162313,0,search,2018-09-01 15:18:09
17,U_670975162313,0,click_article_after_search,2018-09-01 16:19:37
20,U_670975162313,0,click_article_after_search,2018-09-01 22:40:18
11,U_670975162313,0,apply_filter,2018-09-02 00:40:21
22,U_670975162313,0,click_article_after_search,2018-09-02 10:05:09
13,U_670975162313,0,click_article_after_search,2018-09-02 17:13:50
16,U_670975162313,0,click_article_after_search,2018-09-02 19:10:08
18,U_670975162313,0,click_article_after_search,2018-09-02 19:32:29
2,U_670975162313,0,search,2018-09-02 22:39:19
15,U_670975162313,0,apply_filter,2018-09-03 01:34:43
0,U_670975162313,0,search,2018-09-03 02:46:21
8,U_670975162313,0,apply_filter,2018-09-03 03:25:29
19,U_670975162313,0,click_article_after_search,2018-09-03 18:43:45
5,U_670975162313,0,apply_filter,2018-09-03 21:32:06
23,U_670975162313,0,click_article_after_search,2018-09-03 23:57:23
4,U_670975162313,0,search,2018-09-04 03:49:29
10,U_670975162313,0,click_article_after_search,2018-09-04 07:12:30
14,U_670975162313,0,apply_filter,2018-09-04 11:40:07
9,U_670975162313,0,click_article_after_search,2018-09-04 19:54:11
6,U_670975162313,0,apply_filter,2018-09-04 21:26:21
21,U_670975162313,0,click_article_after_search,2018-09-04 23:28:06
7,U_67279301806,1,search,2018-09-01 14:20:36
3,U_67279301806,1,search,2018-09-01 14:51:52
12,U_67279301806,1,add_to_cart,2018-09-01 14:58:40
1,U_67279301806,1,search,2018-09-01 15:18:09
17,U_67279301806,1,click_article_after_search,2018-09-01 16:19:37
20,U_67279301806,1,add_to_cart,2018-09-01 22:40:18
11,U_67279301806,1,search,2018-09-02 00:40:21
22,U_67279301806,1,click_article_after_search,2018-09-02 10:05:09
13,U_67279301806,1,add_to_cart,2018-09-02 17:13:50
16,U_67279301806,1,click_article_after_search,2018-09-02 19:10:08
18,U_67279301806,1,add_to_cart,2018-09-02 19:32:29
26,U_67279301806,1,click_article_after_search,2018-09-02 20:19:46
2,U_67279301806,1,search,2018-09-02 22:39:19
15,U_67279301806,1,click_article_after_search,2018-09-03 01:34:43
0,U_67279301806,1,search,2018-09-03 02:46:21
8,U_67279301806,1,search,2018-09-03 03:25:29
19,U_67279301806,1,click_article_after_search,2018-09-03 18:43:45
5,U_67279301806,1,search,2018-09-03 21:32:06
23,U_67279301806,1,click_article_after_search,2018-09-03 23:57:23
24,U_67279301806,1,click_article_after_search,2018-09-04 02:14:36
4,U_67279301806,1,search,2018-09-04 03:49:29
10,U_67279301806,1,search,2018-09-04 07:12:30
14,U_67279301806,1,click_article_after_search,2018-09-04 11:40:07
25,U_67279301806,1,click_article_after_search,2018-09-04 14:24:39
9,U_67279301806,1,search,2018-09-04 19:54:11
6,U_67279301806,1,search,2018-09-04 21:26:21
21,U_67279301806,1,add_to_cart,2018-09-04 23:28:06
7,U_672893584416,0,search,2018-09-01 14:20:36
3,U_672893584416,0,search,2018-09-01 14:51:52
53,U_672893584416,0,click_article_after_search,2018-09-01 14:57:10
12,U_672893584416,0,search,2018-09-01 14:58:40
1,U_672893584416,0,search,2018-09-01 15:18:09
17,U_672893584416,0,search,2018-09-01 16:19:37
43,U_672893584416,0,click_article_after_search,2018-09-01 16:47:38
36,U_672893584416,0,click_article_after_search,2018-09-01 19:27:21
33,U_672893584416,0,search,2018-09-01 19:31:22
40,U_672893584416,0,apply_filter,2018-09-01 20:12:17
39,U_672893584416,0,apply_filter,2018-09-01 21:44:23
38,U_672893584416,0,click_article_after_search,2018-09-01 21:45:39
20,U_672893584416,0,search,2018-09-01 22:40:18
41,U_672893584416,0,click_article_after_search,2018-09-01 23:54:31
11,U_672893584416,0,search,2018-09-02 00:40:21
52,U_672893584416,0,apply_filter,2018-09-02 01:43:43
45,U_672893584416,0,apply_filter,2018-09-02 08:40:57
22,U_672893584416,0,search,2018-09-02 10:05:09
34,U_672893584416,0,click_article_after_search,2018-09-02 13:17:45
37,U_672893584416,0,apply_filter,2018-09-02 14:13:25
13,U_672893584416,0,search,2018-09-02 17:13:50
54,U_672893584416,0,click_article_after_search,2018-09-02 17:23:57
27,U_672893584416,0,search,2018-09-02 18:32:33
16,U_672893584416,0,search,2018-09-02 19:10:08
18,U_672893584416,0,search,2018-09-02 19:32:29
26,U_672893584416,0,search,2018-09-02 20:19:46
2,U_672893584416,0,search,2018-09-02 22:39:19
15,U_672893584416,0,search,2018-09-03 01:34:43
50,U_672893584416,0,apply_filter,2018-09-03 01:35:31
0,U_672893584416,0,search,2018-09-03 02:46:21
8,U_672893584416,0,search,2018-09-03 03:25:29
32,U_672893584416,0,search,2018-09-03 03:36:00
47,U_672893584416,0,click_article_after_search,2018-09-03 07:48:44
56,U_672893584416,0,click_article_after_search,2018-09-03 08:00:55
49,U_672893584416,0,apply_filter,2018-09-03 08:09:15
42,U_672893584416,0,apply_filter,2018-09-03 10:26:18
